complaint_id,user_id,user_name,user_role,complaint_description,problem_category,responsible_department,location,severity,priority,affected_people,status,created_at,resolved_at,predicted_resolution_hours,actual_resolution_hours,feedback_rating
CMP08653,STU9785,Student_9785,Staff,computer lab network issue,Laboratory,Laboratory Maintenance,Sports Ground,Medium,3,46,Resolved,2025-04-24 01:56:00,2025-04-24 13:44:00,11.8,10.9,1.0
CMP08654,STU4703,Student_4703,Staff,lab equipment not working,Laboratory,Laboratory Maintenance,Auditorium,Medium,3,60,Resolved,2026-05-14 17:43:00,2026-05-15 01:25:00,7.7,7.3,2.0
CMP08655,STU1103,Student_1103,Student,classroom not cleaned,Cleaning,Housekeeping,Library,Medium,3,73,Resolved,2026-03-01 10:48:00,2026-03-02 01:00:00,14.2,14.1,4.0
CMP08656,STU2389,Student_2389,Student,vehicle entry issue,Transport,Transport,Electronics Lab,Medium,4,134,Resolved,2025-10-10 02:26:00,2025-10-10 14:32:00,12.1,11.7,2.0
CMP08657,STU4750,Student_4750,Student,door handle broken,Furniture,Civil/Maintenance,Sports Ground,Medium,4,136,Closed,2026-07-22 10:23:00,2026-07-23 05:35:00,19.2,21.5,4.0
CMP08658,STU9734,Student_9734,Student,air conditioner not working,HVAC,HVAC Maintenance,Main Gate,High,5,144,Closed,2026-02-23 20:05:00,2026-02-24 04:23:00,8.3,6.7,1.0
CMP08659,STU4961,Student_4961,Student,water heater not working,Hostel,Hostel Maintenance,Parking Area,Medium,3,77,Resolved,2026-05-05 02:14:00,2026-05-05 13:44:00,11.5,12.6,3.0
CMP08660,STU6220,Student_6220,Staff,noise complaint,Library,Library Administration,Computer Lab 1,Medium,3,79,Closed,2025-12-29 19:16:00,2025-12-30 04:58:00,9.7,10.5,3.0
CMP08661,STU7618,Student_7618,Student,spillage needs cleaning,Cleaning,Housekeeping,Auditorium,High,5,124,Closed,2025-07-19 06:48:00,2025-07-19 16:06:00,9.3,7.6,2.0
CMP08662,STU7767,Student_7767,Staff,power socket damaged,Electrical,Electrical Maintenance,Block C,Medium,3,25,Resolved,2025-02-23 03:42:00,2025-02-23 14:18:00,10.6,9.7,4.0
CMP08663,STU7475,Student_7475,Student,wifi not working,WiFi/Network,IT/Network,Library,Low,2,13,Closed,2025-08-17 23:05:00,2025-08-18 19:05:00,20.0,20.9,5.0
CMP08664,STU9560,Student_9560,Student,air conditioner not working,HVAC,HVAC Maintenance,Block D,High,4,18,Resolved,2025-01-14 18:11:00,2025-01-15 00:53:00,6.7,8.9,1.0
CMP08665,STU5191,Student_5191,Staff,library computer issue,Library,Library Administration,Sports Ground,Low,2,13,Assigned,2025-07-15 02:51:00,,18.6,,
CMP08666,STU6859,Student_6859,Student,computer lab network issue,Laboratory,Laboratory Maintenance,ECE Department,Medium,4,130,Resolved,2025-01-14 00:15:00,2025-01-14 09:21:00,9.1,9.8,2.0
CMP08667,STU7608,Student_7608,Staff,garbage not removed,Cleaning,Housekeeping,Admin Office,High,4,67,Submitted,2026-01-07 07:54:00,,6.7,,
CMP08668,STU2674,Student_2674,Student,parking problem,Transport,Transport,Mechanical Lab,Medium,3,79,Resolved,2025-10-17 07:46:00,2025-10-18 01:28:00,17.7,18.1,1.0
CMP08669,STU3018,Student_3018,Student,poor wifi signal,WiFi/Network,IT/Network,Admin Office,Medium,4,84,Resolved,2025-02-20 01:18:00,2025-02-20 08:30:00,7.2,6.2,4.0
CMP08670,STU8906,Student_8906,Staff,equipment maintenance required,Laboratory,Laboratory Maintenance,AI Lab,Medium,3,57,Resolved,2025-10-06 09:57:00,2025-10-06 18:09:00,8.2,8.4,1.0
CMP08671,STU5406,Student_5406,Student,switch broken,Electrical,Electrical Maintenance,ECE Department,Low,2,28,Resolved,2026-01-17 05:34:00,2026-01-18 00:10:00,18.6,17.4,2.0
CMP08672,STU5394,Student_5394,Staff,chair broken,Furniture,Civil/Maintenance,Mechanical Lab,Medium,4,143,Assigned,2025-05-24 18:05:00,,8.6,,
CMP08673,STU6823,Student_6823,Student,lab equipment not working,Laboratory,Laboratory Maintenance,Seminar Hall,Medium,4,144,Submitted,2025-04-17 02:02:00,,9.7,,
CMP08674,STU3574,Student_3574,Staff,water heater not working,Hostel,Hostel Maintenance,ECE Department,High,5,112,Resolved,2025-10-03 07:37:00,2025-10-03 13:13:00,5.6,4.2,1.0
CMP08675,STU7078,Student_7078,Student,door lock problem,Security,Security,Sports Ground,Low,2,52,Closed,2026-01-13 04:14:00,2026-01-14 00:08:00,19.9,22.9,4.0
CMP08676,STU9133,Student_9133,Student,lab equipment not working,Laboratory,Laboratory Maintenance,Library,High,5,89,In Progress,2026-01-26 13:58:00,,6.7,,
CMP08677,STU3774,Student_3774,Staff,table needs repair,Furniture,Civil/Maintenance,Auditorium,Low,3,136,Assigned,2025-07-08 21:47:00,,22.7,,
CMP08678,STU3351,Student_3351,Student,toilet water problem,Plumbing,Plumbing Maintenance,Cafeteria,Medium,3,66,Closed,2025-10-13 01:37:00,2025-10-13 14:01:00,12.4,13.2,3.0
CMP08679,STU7294,Student_7294,Student,fan not working,Electrical,Electrical Maintenance,Computer Lab 2,Low,2,32,Closed,2025-10-09 02:34:00,2025-10-09 16:28:00,13.9,16.5,2.0
CMP08680,STU8611,Student_8611,Student,switch broken,Electrical,Electrical Maintenance,Library,Medium,2,3,Assigned,2026-02-02 17:38:00,,5.6,,
CMP08681,STU7874,Student_7874,Staff,water heater not working,Hostel,Hostel Maintenance,AI Lab,High,4,52,Resolved,2026-08-16 18:37:00,2026-08-17 01:37:00,7.0,9.0,4.0
CMP08682,STU3744,Student_3744,Staff,LAN port not working,WiFi/Network,IT/Network,Library,High,4,32,Resolved,2025-08-17 20:59:00,2025-08-18 01:53:00,4.9,5.5,5.0
CMP08683,STU8992,Student_8992,Student,AC issue in library,Library,Library Administration,Computer Lab 2,High,4,23,Assigned,2026-03-31 22:18:00,,8.4,,
CMP08684,STU1659,Student_1659,Staff,bed repair needed,Hostel,Hostel Maintenance,CSE Department,Low,3,142,In Progress,2026-04-27 23:53:00,,21.8,,
CMP08685,STU4441,Student_4441,Student,chair broken,Furniture,Civil/Maintenance,Auditorium,Medium,4,89,Submitted,2025-06-29 14:14:00,,12.7,,
CMP08686,STU8621,Student_8621,Staff,room electrical issue,Hostel,Hostel Maintenance,Block D,High,5,94,Resolved,2025-04-17 17:06:00,2025-04-17 22:00:00,4.9,6.0,5.0
CMP08687,STU3398,Student_3398,Student,hostel room issue,Hostel,Hostel Maintenance,Block A,Medium,4,103,In Progress,2026-03-27 06:38:00,,8.6,,
CMP08688,STU7526,Student_7526,Staff,bus delay,Transport,Transport,ECE Department,Low,2,29,Resolved,2026-04-26 21:50:00,2026-04-27 18:32:00,20.7,20.4,2.0
CMP08689,STU7745,Student_7745,Student,chair issue in library,Library,Library Administration,IoT Lab,Medium,3,42,In Progress,2026-01-25 02:14:00,,17.3,,
CMP08690,STU3163,Student_3163,Student,vehicle entry issue,Transport,Transport,Computer Lab 1,Medium,4,134,Closed,2025-05-15 02:36:00,2025-05-15 13:54:00,11.3,12.9,1.0
CMP08691,STU1179,Student_1179,Student,AC issue in library,Library,Library Administration,Block C,Medium,4,104,Assigned,2025-01-11 21:44:00,,9.3,,
CMP08692,STU5182,Student_5182,Staff,air conditioner leaking,HVAC,HVAC Maintenance,Library,High,4,31,In Progress,2026-07-20 09:01:00,,7.0,,
CMP08693,STU4279,Student_4279,Staff,switch broken,Electrical,Electrical Maintenance,ECE Department,Low,2,39,Resolved,2026-01-22 08:49:00,2026-01-22 23:19:00,14.5,15.4,5.0
CMP08694,STU4181,Student_4181,Student,projector not working,IT/AV,IT/AV Support,Placement Cell,Low,3,144,Closed,2025-03-29 22:59:00,2025-03-30 14:11:00,15.2,15.2,5.0
CMP08695,STU1427,Student_1427,Staff,chair broken,Furniture,Civil/Maintenance,Block B,Low,3,135,Closed,2026-06-26 13:24:00,2026-06-27 08:18:00,18.9,16.5,5.0
CMP08696,STU3620,Student_3620,Staff,air conditioner not working,HVAC,HVAC Maintenance,Auditorium,Medium,3,43,Closed,2025-01-23 11:02:00,2025-01-24 04:38:00,17.6,18.5,4.0
CMP08697,STU1151,Student_1151,Staff,corridor dirty,Cleaning,Housekeeping,Seminar Hall,Critical,5,9,Resolved,2025-10-20 11:57:00,2025-10-20 14:57:00,3.0,6.1,4.0
CMP08698,STU4196,Student_4196,Student,fan not working,Electrical,Electrical Maintenance,Block C,High,4,67,Resolved,2026-01-25 09:46:00,2026-01-25 15:58:00,6.2,9.5,3.0
CMP08699,STU4877,Student_4877,Staff,parking problem,Transport,Transport,Library,Medium,3,71,In Progress,2026-07-18 08:45:00,,11.0,,
CMP08700,STU1179,Student_1179,Staff,poor wifi signal,WiFi/Network,IT/Network,Block B,Medium,3,26,Closed,2025-12-02 12:54:00,2025-12-03 01:18:00,12.4,12.1,4.0
CMP08701,STU1991,Student_1991,Student,light issue in library,Library,Library Administration,Hostel C,High,5,121,Closed,2025-08-31 03:32:00,2025-08-31 08:20:00,4.8,4.3,4.0
CMP08702,STU9749,Student_9749,Student,shuttle unavailable,Transport,Transport,Block C,Low,2,21,Assigned,2026-01-02 20:16:00,,22.4,,
CMP08703,STU8597,Student_8597,Staff,dustbin overflowing,Cleaning,Housekeeping,IoT Lab,Low,3,93,Closed,2025-12-03 13:31:00,2025-12-04 12:19:00,22.8,23.2,5.0
CMP08704,STU9326,Student_9326,Student,no water supply,Plumbing,Plumbing Maintenance,Library,Very Low,2,147,Assigned,2025-08-09 09:10:00,,24.8,,
CMP08705,STU9605,Student_9605,Staff,printer not working,IT/AV,IT/AV Support,Auditorium,Low,3,96,In Progress,2025-11-26 20:10:00,,22.0,,
CMP08706,STU1738,Student_1738,Staff,corridor dirty,Cleaning,Housekeeping,Block C,Low,3,148,Assigned,2026-03-11 14:36:00,,19.8,,
CMP08707,STU4956,Student_4956,Staff,chair broken,Furniture,Civil/Maintenance,Computer Lab 1,High,5,136,Resolved,2025-04-30 14:37:00,2025-04-30 22:19:00,7.7,7.7,2.0
CMP08708,STU3313,Student_3313,Student,printer not working,IT/AV,IT/AV Support,Main Block,Medium,3,25,In Progress,2026-05-13 07:04:00,,10.3,,
CMP08709,STU4129,Student_4129,Student,door handle broken,Furniture,Civil/Maintenance,IoT Lab,Medium,4,99,Resolved,2025-09-20 12:51:00,2025-09-20 23:15:00,10.4,9.9,1.0
CMP08710,STU2626,Student_2626,Student,projector not working,IT/AV,IT/AV Support,Computer Lab 1,High,5,83,In Progress,2026-04-02 06:51:00,,10.6,,
CMP08711,STU9582,Student_9582,Student,internet connection slow,WiFi/Network,IT/Network,Library,Medium,3,79,Resolved,2025-09-30 08:38:00,2025-09-30 20:44:00,12.1,11.6,1.0
CMP08712,STU5420,Student_5420,Student,projector issue in lab,Laboratory,Laboratory Maintenance,Hostel C,Very Low,1,18,Submitted,2026-08-04 14:39:00,,26.2,,
CMP08713,STU1793,Student_1793,Student,security light issue,Security,Security,CSE Department,High,4,60,Resolved,2025-04-14 04:09:00,2025-04-14 10:51:00,6.7,6.8,1.0
CMP08714,STU9406,Student_9406,Student,water heater not working,Hostel,Hostel Maintenance,Sports Ground,High,5,142,Closed,2026-06-25 01:39:00,2026-06-25 07:51:00,6.2,3.1,1.0
CMP08715,STU5350,Student_5350,Staff,power socket damaged,Electrical,Electrical Maintenance,Electronics Lab,Very Low,2,95,Resolved,2025-04-04 16:28:00,2025-04-05 12:52:00,20.4,21.6,2.0
CMP08716,STU2342,Student_2342,Staff,projector not working,IT/AV,IT/AV Support,Computer Lab 1,Low,3,144,Closed,2025-07-05 17:00:00,2025-07-06 17:18:00,24.3,25.9,2.0
CMP08717,STU3101,Student_3101,Staff,wash basin blocked,Plumbing,Plumbing Maintenance,Computer Lab 2,High,5,112,Closed,2025-08-30 09:48:00,2025-08-30 18:42:00,8.9,8.9,2.0
CMP08718,STU7569,Student_7569,Student,parking problem,Transport,Transport,IoT Lab,Low,2,46,Submitted,2025-02-28 08:06:00,,10.0,,
CMP08719,STU3811,Student_3811,Student,internet connection slow,WiFi/Network,IT/Network,Block A,Medium,4,120,Resolved,2026-04-12 12:46:00,2026-04-13 03:10:00,14.4,17.4,2.0
CMP08720,STU2261,Student_2261,Student,projector issue in lab,Laboratory,Laboratory Maintenance,Mechanical Lab,Low,2,53,Resolved,2026-07-03 22:41:00,2026-07-04 19:11:00,20.5,20.4,2.0
CMP08721,STU3067,Student_3067,Staff,corridor dirty,Cleaning,Housekeeping,Hostel B,Low,2,73,In Progress,2026-07-22 04:49:00,,14.5,,
CMP08722,STU8186,Student_8186,Staff,bus cleanliness issue,Transport,Transport,Auditorium,Low,3,131,Resolved,2026-02-06 06:38:00,2026-02-06 23:20:00,16.7,19.3,1.0
CMP08723,STU6122,Student_6122,Staff,room too hot,HVAC,HVAC Maintenance,Electronics Lab,Low,2,60,Resolved,2025-05-02 16:00:00,2025-05-03 10:06:00,18.1,17.6,4.0
CMP08724,STU3182,Student_3182,Staff,computer lab network issue,Laboratory,Laboratory Maintenance,Block B,Medium,4,92,In Progress,2025-08-20 22:34:00,,11.3,,
CMP08725,STU9014,Student_9014,Student,room too hot,HVAC,HVAC Maintenance,Block B,Medium,4,97,Resolved,2025-07-26 18:53:00,2025-07-27 10:47:00,15.9,18.2,4.0
CMP08726,STU9356,Student_9356,Staff,CCTV not working,Security,Security,AI Lab,Low,2,68,Assigned,2025-07-07 10:25:00,,18.0,,
CMP08727,STU9039,Student_9039,Student,bus delay,Transport,Transport,Parking Area,Medium,3,63,In Progress,2026-05-01 05:51:00,,14.7,,
CMP08728,STU7973,Student_7973,Student,switch broken,Electrical,Electrical Maintenance,Block D,Medium,3,48,Resolved,2025-06-12 06:34:00,2025-06-12 17:46:00,11.2,11.2,2.0
CMP08729,STU7307,Student_7307,Student,speaker not working,IT/AV,IT/AV Support,ECE Department,High,4,62,Resolved,2025-08-06 21:33:00,2025-08-07 02:15:00,4.7,3.1,2.0
CMP08730,STU6534,Student_6534,Student,desk damaged,Furniture,Civil/Maintenance,Main Gate,Medium,4,116,Resolved,2025-06-03 17:38:00,2025-06-04 05:56:00,12.3,12.2,2.0
CMP08731,STU4136,Student_4136,Staff,fan speed problem,HVAC,HVAC Maintenance,ECE Department,Medium,4,116,Submitted,2026-07-24 04:18:00,,9.0,,
CMP08732,STU6347,Student_6347,Student,air conditioner leaking,HVAC,HVAC Maintenance,ECE Department,High,5,93,Closed,2026-09-04 18:32:00,2026-09-05 04:26:00,9.9,8.4,3.0
CMP08733,STU2895,Student_2895,Student,water heater not working,Hostel,Hostel Maintenance,Admin Office,Critical,5,117,In Progress,2025-09-10 15:03:00,,1.7,,
CMP08734,STU2963,Student_2963,Staff,desk damaged,Furniture,Civil/Maintenance,Hostel C,High,4,39,Closed,2025-11-19 15:39:00,2025-11-20 01:03:00,9.4,7.0,2.0
CMP08735,STU7003,Student_7003,Staff,bus cleanliness issue,Transport,Transport,Computer Lab 1,Very Low,1,60,Submitted,2026-07-03 17:42:00,,25.2,,
CMP08736,STU5284,Student_5284,Staff,bed repair needed,Hostel,Hostel Maintenance,Hostel C,Medium,4,110,In Progress,2025-05-07 19:10:00,,11.5,,
CMP08737,STU3487,Student_3487,Staff,smart board issue,IT/AV,IT/AV Support,Block A,Medium,3,64,In Progress,2026-01-13 17:38:00,,18.0,,
CMP08738,STU7100,Student_7100,Staff,computer lab network issue,Laboratory,Laboratory Maintenance,Mechanical Lab,Medium,3,29,Resolved,2026-06-25 08:29:00,2026-06-25 23:53:00,15.4,13.3,1.0
CMP08739,STU5887,Student_5887,Staff,ventilation problem,HVAC,HVAC Maintenance,Hostel A,Very Low,1,10,In Progress,2025-03-29 07:19:00,,16.8,,
CMP08740,STU7977,Student_7977,Student,AC issue in library,Library,Library Administration,Computer Lab 2,High,4,38,Resolved,2025-11-19 13:26:00,2025-11-19 23:14:00,9.8,10.8,3.0
CMP08741,STU7434,Student_7434,Student,computer not working,IT/AV,IT/AV Support,Seminar Hall,High,5,85,Closed,2026-07-05 10:36:00,2026-07-05 14:48:00,4.2,5.0,5.0
CMP08742,STU9227,Student_9227,Student,water leakage,Plumbing,Plumbing Maintenance,Hostel C,Medium,4,91,Submitted,2026-07-22 16:03:00,,7.9,,
CMP08743,STU1092,Student_1092,Staff,chair broken,Furniture,Civil/Maintenance,Parking Area,Medium,3,34,In Progress,2026-02-25 09:58:00,,13.8,,
CMP08744,STU6591,Student_6591,Staff,speaker not working,IT/AV,IT/AV Support,Hostel C,Low,2,69,Resolved,2025-10-21 23:34:00,2025-10-22 13:28:00,13.9,10.7,5.0
CMP08745,STU5369,Student_5369,Staff,air conditioner not working,HVAC,HVAC Maintenance,Seminar Hall,Critical,5,112,In Progress,2026-06-10 02:16:00,,2.9,,
CMP08746,STU1693,Student_1693,Staff,light issue in library,Library,Library Administration,Sports Ground,Medium,3,32,Resolved,2026-09-02 22:59:00,2026-09-03 10:41:00,11.7,13.9,1.0
CMP08747,STU2291,Student_2291,Student,air conditioner leaking,HVAC,HVAC Maintenance,AI Lab,Low,3,136,Resolved,2025-04-17 21:11:00,2025-04-18 19:29:00,22.3,21.9,4.0
CMP08748,STU5621,Student_5621,Staff,hostel room issue,Hostel,Hostel Maintenance,Main Block,High,5,145,Assigned,2026-06-08 04:19:00,,10.4,,
CMP08749,STU3827,Student_3827,Student,light issue in library,Library,Library Administration,Library,High,5,94,In Progress,2025-07-05 11:24:00,,4.1,,
CMP08750,STU4015,Student_4015,Staff,tube light flickering,Electrical,Electrical Maintenance,Mechanical Lab,High,5,126,Submitted,2025-08-28 05:31:00,,8.3,,
CMP08751,STU9485,Student_9485,Student,light issue in library,Library,Library Administration,Seminar Hall,Medium,4,86,Resolved,2025-06-19 07:02:00,2025-06-19 17:26:00,10.4,9.8,3.0
CMP08752,STU4544,Student_4544,Staff,power outage,Electrical,Electrical Maintenance,Block B,Low,2,33,Resolved,2025-07-25 19:48:00,2025-07-26 15:12:00,19.4,18.0,4.0
CMP08753,STU1879,Student_1879,Staff,hostel cleaning required,Hostel,Hostel Maintenance,Mechanical Lab,Medium,4,118,Assigned,2025-03-25 09:38:00,,10.0,,
CMP08754,STU1536,Student_1536,Student,access gate problem,Security,Security,Main Gate,Medium,3,37,Assigned,2026-02-02 22:00:00,,11.2,,
CMP08755,STU7217,Student_7217,Staff,toilet water problem,Plumbing,Plumbing Maintenance,Cafeteria,Medium,3,56,In Progress,2025-05-18 10:48:00,,16.1,,
CMP08756,STU8767,Student_8767,Student,power outage,Electrical,Electrical Maintenance,CSE Department,High,4,77,In Progress,2026-03-11 00:58:00,,2.8,,
CMP08757,STU9030,Student_9030,Staff,door lock problem,Security,Security,Hostel A,Very Low,1,44,Resolved,2025-03-29 01:02:00,2025-03-29 23:50:00,22.8,23.3,4.0
CMP08758,STU6864,Student_6864,Staff,tap not working,Plumbing,Plumbing Maintenance,Hostel B,Medium,3,52,Closed,2026-04-11 04:37:00,2026-04-11 17:31:00,12.9,11.5,3.0
CMP08759,STU6340,Student_6340,Staff,ventilation problem,HVAC,HVAC Maintenance,Placement Cell,Low,2,9,Resolved,2025-05-14 16:17:00,2025-05-15 05:17:00,13.0,11.9,2.0
CMP08760,STU2192,Student_2192,Student,air conditioner leaking,HVAC,HVAC Maintenance,Main Block,Medium,3,76,Assigned,2026-03-29 16:28:00,,7.8,,
CMP08761,STU9009,Student_9009,Student,tube light flickering,Electrical,Electrical Maintenance,Cafeteria,Low,2,24,Submitted,2026-01-23 09:48:00,,15.9,,
CMP08762,STU6739,Student_6739,Student,LAN port not working,WiFi/Network,IT/Network,Computer Lab 1,Medium,3,35,Resolved,2025-08-09 01:58:00,2025-08-09 17:46:00,15.8,17.2,5.0
CMP08763,STU4366,Student_4366,Student,bus cleanliness issue,Transport,Transport,Hostel B,Low,2,55,Resolved,2025-05-25 16:04:00,2025-05-26 08:46:00,16.7,18.1,5.0
CMP08764,STU8837,Student_8837,Staff,table needs repair,Furniture,Civil/Maintenance,Block C,Medium,2,2,Submitted,2025-10-12 12:53:00,,14.5,,
CMP08765,STU2776,Student_2776,Student,toilet water problem,Plumbing,Plumbing Maintenance,ECE Department,High,4,23,Closed,2026-05-12 11:02:00,2026-05-12 20:14:00,9.2,10.7,3.0
CMP08766,STU7710,Student_7710,Staff,power outage,Electrical,Electrical Maintenance,Hostel B,Low,3,109,Resolved,2025-05-21 23:12:00,2025-05-22 20:06:00,20.9,22.7,2.0
CMP08767,STU9304,Student_9304,Student,water heater not working,Hostel,Hostel Maintenance,Auditorium,Low,2,15,Closed,2026-05-07 16:27:00,2026-05-08 17:03:00,24.6,26.8,2.0
CMP08768,STU3631,Student_3631,Staff,hostel room issue,Hostel,Hostel Maintenance,CSE Department,Very Low,1,19,Closed,2026-06-09 18:10:00,2026-06-10 16:04:00,21.9,22.6,4.0
CMP08769,STU9169,Student_9169,Student,poor wifi signal,WiFi/Network,IT/Network,AI Lab,Medium,3,12,In Progress,2026-03-05 02:32:00,,10.6,,
CMP08770,STU5195,Student_5195,Student,vehicle entry issue,Transport,Transport,Admin Office,Critical,5,126,In Progress,2026-04-17 02:06:00,,3.2,,
CMP08771,STU4000,Student_4000,Staff,network unavailable,WiFi/Network,IT/Network,Placement Cell,Medium,3,55,Submitted,2026-06-25 15:32:00,,6.6,,
CMP08772,STU5491,Student_5491,Staff,tube light flickering,Electrical,Electrical Maintenance,ECE Department,High,4,62,Assigned,2026-05-11 03:26:00,,8.1,,
CMP08773,STU9143,Student_9143,Student,fan speed problem,HVAC,HVAC Maintenance,Hostel C,Very Low,2,111,In Progress,2025-06-01 19:05:00,,34.1,,
CMP08774,STU3189,Student_3189,Student,projector not working,IT/AV,IT/AV Support,Hostel C,Medium,4,123,In Progress,2025-02-26 02:53:00,,5.0,,
CMP08775,STU2742,Student_2742,Student,LAN port not working,WiFi/Network,IT/Network,ECE Department,High,5,132,Resolved,2025-12-13 04:46:00,2025-12-13 11:22:00,6.6,6.4,3.0
CMP08776,STU3976,Student_3976,Staff,hostel room issue,Hostel,Hostel Maintenance,Main Gate,Very Low,1,30,Assigned,2026-07-17 14:49:00,,27.5,,
CMP08777,STU1248,Student_1248,Student,equipment maintenance required,Laboratory,Laboratory Maintenance,Seminar Hall,Low,2,23,Closed,2026-07-12 03:35:00,2026-07-12 14:53:00,11.3,9.0,1.0
CMP08778,STU2882,Student_2882,Student,water heater not working,Hostel,Hostel Maintenance,Parking Area,High,4,80,Resolved,2025-03-17 00:54:00,2025-03-17 07:30:00,6.6,6.8,2.0
CMP08779,STU2230,Student_2230,Student,pipe leakage,Plumbing,Plumbing Maintenance,Admin Office,Medium,2,1,In Progress,2025-01-01 15:14:00,,21.1,,
CMP08780,STU7280,Student_7280,Student,vehicle entry issue,Transport,Transport,Main Gate,Medium,3,24,Assigned,2025-04-23 23:02:00,,10.3,,
CMP08781,STU7581,Student_7581,Staff,tube light flickering,Electrical,Electrical Maintenance,Parking Area,Medium,3,63,Assigned,2025-02-25 16:27:00,,10.5,,
CMP08782,STU9252,Student_9252,Staff,light issue in library,Library,Library Administration,Hostel C,High,5,113,Resolved,2025-07-18 08:16:00,2025-07-18 13:28:00,5.2,4.7,5.0
CMP08783,STU9343,Student_9343,Student,projector not working,IT/AV,IT/AV Support,Placement Cell,High,5,149,Assigned,2026-08-02 04:37:00,,4.5,,
